Customer_Id,Customer_Name,Gender,Age,Location,Customer_Join_Date,Customer_Join_Year,Loyalty_Status
14497,Jessica Abbott,Female,57,West Kelliborough,1/4/2018,2018,Bronze
14498,Lisa Robinson,Male,43,West Joshua,11/5/2019,2019,Bronze
14499,John Berry,Male,41,East Gabrielamouth,6/14/2018,2018,Silver
14500,Austin Turner,Male,34,West Theresa,10/31/2021,2021,Bronze
14501,Lacey Buck,Female,59,Lisaville,11/5/2019,2019,Silver
14502,Jimmy Mendoza,Male,50,New Garrett,12/15/2019,2019,Bronze
14503,Wesley Goodman,Female,39,New Timland,1/21/2018,2018,Silver
14504,Marcus Hughes,Female,59,South Chris,8/20/2020,2020,Gold
14505,Kayla Scott,Male,26,Meganfort,10/25/2022,2022,Gold
14506,Christopher Anderson,Male,29,North Lisaland,1/20/2019,2019,Bronze
14507,Candace Kline,Male,23,Gregoryberg,12/22/2017,2017,Silver
14508,Brittney Ramsey,Female,29,Alexanderview,1/12/2022,2022,Bronze
14509,Joseph Spencer,Male,56,Christianport,11/16/2021,2021,Silver
14510,Timothy Williams,Female,45,Weaverland,6/7/2021,2021,Gold
14511,Nancy Miller,Female,38,Andrewville,1/8/2018,2018,Silver
14512,Carl Harris,Male,18,East Robert,10/26/2021,2021,Silver
14513,Manuel Cooper,Male,56,East Davidton,6/16/2019,2019,Bronze
14514,Valerie Brooks,Male,56,Shawfurt,7/3/2018,2018,Gold
14515,Kimberly Avila,Female,20,Cameronshire,11/17/2022,2022,Bronze
14516,Troy Morales,Male,18,Julieview,12/24/2020,2020,Silver
14517,Joshua Boyle,Male,61,Andrewburgh,3/30/2021,2021,Bronze
14518,Andrew Wilson,Male,35,North Malloryhaven,2/11/2021,2021,Silver
14519,Lisa Love,Female,34,East Elizabethburgh,3/6/2023,2023,Gold
14520,David Gonzalez,Female,47,Figueroamouth,5/30/2021,2021,Silver
14521,Brian Allen,Male,48,Ayalabury,3/22/2021,2021,Gold
14522,Michael Warren,Female,44,Tiffanyberg,5/20/2019,2019,Gold
14523,Sean Ramirez,Male,20,Leeview,4/5/2019,2019,Gold
14524,Alexis Lawson,Female,38,Port Sarahberg,3/31/2018,2018,Gold
14525,Lance Jackson,Female,51,East Alisontown,10/18/2020,2020,Silver
14526,Mark Howard,Female,55,Janetfort,7/16/2022,2022,Silver
14527,William Oliver,Male,59,Friedmanstad,9/7/2022,2022,Gold
14528,Richard Reyes,Male,33,Molinastad,12/6/2020,2020,Bronze
14529,Dana Diaz,Female,57,Fergusonchester,1/26/2023,2023,Bronze
14530,Sherry Smith,Male,39,West Kristinaland,10/9/2018,2018,Gold
14531,Rodney Wallace,Female,59,North Andrea,8/14/2022,2022,Gold
14532,Pamela Graham,Female,37,East Patrickstad,6/24/2020,2020,Gold
14533,April Curtis,Female,70,North Kaylatown,2/5/2022,2022,Silver
14534,Daniel Singh,Female,25,West Miguelshire,10/19/2019,2019,Bronze
14535,Deanna Nicholson,Male,52,West Ruben,1/15/2022,2022,Gold
14536,Valerie Johnson,Male,25,Lake Richardport,11/22/2021,2021,Gold
14537,Patrick Sampson,Male,63,South Theresa,12/23/2020,2020,Bronze
14538,Luke Lowe,Male,38,Lake Coryburgh,5/3/2020,2020,Silver
14539,David Castillo,Male,35,South Lawrenceburgh,12/23/2020,2020,Silver
14540,Renee Cruz,Female,67,Pearsonville,4/30/2021,2021,Gold
14541,Jonathan Garza,Male,57,Bethmouth,10/6/2019,2019,Bronze
14542,Mark Brown,Male,53,Sierraport,2/16/2022,2022,Gold
14543,Tiffany Davis,Male,36,East Williamfurt,5/14/2020,2020,Bronze
14544,Courtney Patton,Female,65,Smithton,4/5/2019,2019,Bronze
14545,Jason Williams,Female,70,Haneystad,6/28/2019,2019,Bronze
14546,Chad Wong,Male,52,Kellyberg,4/5/2018,2018,Silver
14547,Cory Mendoza,Female,36,Sarahport,7/13/2019,2019,Bronze
14548,Amanda Drake,Female,64,Rojasborough,2/14/2020,2020,Silver
14549,Jonathan Solis,Female,56,West Emily,5/25/2019,2019,Gold
14550,William Griffin,Male,48,Lake George,9/30/2020,2020,Silver
14551,Ralph Guzman,Female,42,West Lindseyview,12/20/2017,2017,Gold
14552,Eric Sanders,Female,43,Lake Donna,7/25/2022,2022,Silver
14553,Alejandro Lucas,Female,65,Joshuastad,5/18/2019,2019,Gold
14554,Kimberly Castro,Female,46,Cassidyborough,8/26/2022,2022,Silver
14555,Denise Rice,Female,40,Markton,1/22/2021,2021,Silver
14556,Brian Garcia,Male,21,West Steventown,2/5/2021,2021,Bronze
14557,Danny Howard,Male,53,East Melissa,10/1/2017,2017,Gold
14558,Valerie Hale,Female,64,South Beckymouth,2/14/2022,2022,Bronze
14559,Charles Montgomery,Female,49,South Brittanyside,6/30/2021,2021,Gold
14560,Aaron Lin,Female,62,Stephenland,10/24/2021,2021,Gold
14561,Kelly Collins,Female,52,East Candice,4/12/2019,2019,Bronze
14562,Randy Bradford,Male,27,Hollyland,4/29/2019,2019,Bronze
14563,Lisa Freeman,Male,48,Masonmouth,8/8/2019,2019,Silver
14564,Destiny Solis,Male,68,East Timothy,12/26/2019,2019,Bronze
14565,Bill Castillo,Female,20,Brownborough,7/6/2020,2020,Gold
14566,John Alvarado,Female,66,West Calvin,8/28/2022,2022,Gold
14567,Travis Smith,Male,20,Port Brian,11/4/2018,2018,Bronze
14568,Renee Mitchell,Male,66,West Robyn,9/28/2018,2018,Bronze
14569,Alexander Vega,Female,47,Ricardoshire,2/3/2018,2018,Bronze
14570,Maureen Miller,Female,53,New Morgan,7/15/2018,2018,Silver
14571,Alexander Powers,Female,44,Kylieview,9/18/2018,2018,Silver
14572,Jacob Carter,Female,58,Port Karenview,1/22/2020,2020,Gold
14573,Dawn Taylor,Male,52,Jenniferview,7/24/2021,2021,Gold
14574,Sherri Richardson,Female,63,Robinsonbury,8/18/2019,2019,Bronze
14575,Kevin Silva,Female,63,Michaelland,9/9/2019,2019,Bronze
14576,Kimberly Cross,Male,24,Lopezville,4/22/2022,2022,Silver
14577,Scott Lowe,Male,47,Greenview,11/3/2019,2019,Bronze
14578,Michelle Long,Female,64,Janiceside,11/26/2018,2018,Silver
14579,Shawn Howard,Male,32,East Micheal,5/22/2019,2019,Gold
14580,Haley Sweeney,Male,21,Mckaychester,11/11/2018,2018,Bronze
14581,Kenneth Mendoza,Female,51,Nicholasfurt,4/5/2019,2019,Bronze
14582,Shelby Jackson,Female,68,Port Jameschester,1/28/2021,2021,Bronze
14583,Jonathan Butler,Female,34,West Melvinburgh,9/29/2017,2017,Gold
14584,Lauren Weaver,Female,49,Shaneside,12/18/2017,2017,Gold
14585,Kimberly Campbell,Female,55,East Ariel,6/17/2018,2018,Bronze
14586,Christopher Mathis,Female,65,West Jessica,6/23/2020,2020,Bronze
14587,Mary Baker,Female,62,Nicholshaven,5/18/2020,2020,Silver
14588,Nicholas Flowers,Male,48,Johnshire,8/13/2021,2021,Silver
14589,Elaine Norman,Male,55,Perezchester,12/2/2020,2020,Gold
14590,Laura Henson,Male,25,West Emma,8/24/2018,2018,Bronze
14591,Stephanie Armstrong,Male,48,Elizabethton,3/10/2022,2022,Gold
14592,Stephen Brown,Female,47,New Robertton,10/1/2020,2020,Gold
14593,Shelby Davis,Male,62,Lake Sierra,9/7/2022,2022,Bronze
14594,Susan Berg,Male,70,Brianfurt,6/14/2020,2020,Silver
14595,Christopher Harris,Female,70,Perezstad,2/4/2021,2021,Gold
14596,Ashley Bell,Male,60,Conniemouth,11/2/2017,2017,Gold
14597,Jennifer Webb,Female,68,Mccoyport,3/27/2020,2020,Silver
14598,Benjamin Ortiz,Female,36,West Darrell,3/21/2019,2019,Gold
14599,Nicholas Young,Female,60,Leblancside,12/20/2017,2017,Bronze
14600,Scott Gray,Male,53,New Brandyshire,11/28/2017,2017,Gold
14601,Christopher Perez,Male,24,Shannonstad,2/10/2022,2022,Bronze
14602,Tonya Hart,Female,32,New Charlesborough,12/23/2021,2021,Gold
14603,Miranda Duncan,Male,57,Randyfort,12/19/2021,2021,Bronze
14604,Jeremy Marshall,Female,43,Lake Briana,2/5/2023,2023,Bronze
14605,Tammy Cox,Male,26,Knightborough,2/18/2018,2018,Silver
14606,Jason Diaz,Female,22,North Leslieview,9/2/2019,2019,Gold
14607,Dawn Taylor,Female,20,South Stacyfort,7/8/2019,2019,Bronze
14608,Brandon Johnson,Female,37,North Kristenton,7/1/2021,2021,Gold
14609,Leslie Brown,Male,21,Emmastad,10/9/2022,2022,Silver
14610,Kimberly Williams,Male,45,North Jimmyview,9/6/2019,2019,Silver
14611,Stephanie Barnes,Male,56,South Richardview,11/14/2017,2017,Silver
14612,Nicole Bishop,Female,47,Port Dana,4/5/2021,2021,Gold
14613,Robert Allen,Male,62,West Michael,2/2/2022,2022,Bronze
14614,Alyssa Davis,Female,20,Tracyburgh,6/19/2019,2019,Bronze
14615,Melissa Donovan,Female,29,Harrismouth,8/2/2018,2018,Silver
14616,Emily Richardson,Male,68,North Emilyside,2/22/2020,2020,Gold
14617,Amanda Elliott,Male,29,New Robertport,1/31/2022,2022,Silver
14618,Hector Solomon,Female,29,Donnaville,11/10/2018,2018,Silver
14619,Desiree Williams,Male,65,Port Miranda,6/21/2019,2019,Bronze
14620,John Romero,Male,53,Port Joshualand,1/5/2021,2021,Bronze
14621,Laura Hill,Female,68,Joseport,1/14/2021,2021,Bronze
14622,Justin Cortez,Female,38,Reeseton,8/14/2019,2019,Gold
14623,Rodney Smith,Male,20,Timothyville,1/25/2022,2022,Silver
14624,David Conley,Female,39,Port Zacharyberg,5/31/2021,2021,Silver
14625,Justin Smith,Male,27,Watsonbury,9/18/2020,2020,Silver
14626,Meghan Hudson,Male,42,New Amandamouth,9/14/2018,2018,Silver
14627,Craig Wilkins,Male,64,Lake Jeffreyton,6/15/2022,2022,Gold
14628,Tina Becker,Male,56,New Jessicaburgh,11/9/2017,2017,Silver
14629,Jeffery Nielsen,Male,54,Lake Davidborough,5/21/2020,2020,Gold
14630,Brian Campbell,Male,28,North Joshuaport,7/4/2020,2020,Gold
14631,Norman Davenport,Female,35,East Joshuaport,10/14/2021,2021,Silver
14632,Mary Newton,Male,48,South Susan,8/30/2019,2019,Gold
14633,Rachel Nelson,Female,37,East Albert,3/8/2021,2021,Silver
14634,Nicole Ferguson,Female,45,West Sharon,2/10/2023,2023,Bronze
14635,Emily Espinoza,Female,70,East Deborahchester,4/12/2018,2018,Silver
14636,Sara Bass,Male,27,North Justin,9/1/2018,2018,Bronze
14637,Michael Rosario,Female,27,Perryfort,10/16/2021,2021,Silver
14638,Susan Mitchell,Female,70,Leonberg,9/8/2022,2022,Gold
14639,Heather Aguilar,Male,36,North Aaronshire,9/13/2022,2022,Bronze
14640,Donald Mcguire,Female,43,South Gregory,10/10/2022,2022,Silver
14641,Samuel Gray,Female,57,North Lisaton,7/1/2019,2019,Bronze
14642,Ana Williams,Female,49,Weaverfurt,11/14/2019,2019,Silver
14643,Jessica Baker,Male,52,Lake Mary,6/1/2021,2021,Bronze
14644,Pamela Smith,Female,55,West Joeton,5/9/2022,2022,Bronze
14645,Victoria Marshall,Male,26,Kimberlyburgh,11/22/2020,2020,Gold
14646,David Bright,Female,20,Dillonmouth,5/13/2018,2018,Gold
14647,Steven King,Female,62,South Travisberg,4/23/2020,2020,Silver
14648,Stephanie Parrish,Female,55,Port Benjamin,9/17/2020,2020,Gold
14649,Kristen Carter,Male,18,West Michaelamouth,1/22/2023,2023,Silver
14650,Timothy Carroll,Female,68,Sandrabury,9/23/2022,2022,Silver
14651,Jennifer Richardson,Male,41,Port Jonmouth,5/19/2018,2018,Silver
14652,Willie Martin,Female,61,North Matthew,7/8/2021,2021,Gold
14653,Hayden Martinez,Male,63,Aliciaville,2/23/2023,2023,Silver
14654,Martha Perry,Female,51,East Yvonnemouth,6/28/2018,2018,Silver
14655,Ashley Davis,Male,28,East Donnaport,6/11/2019,2019,Silver
14656,Stephanie Cochran,Male,45,Wagnerfurt,3/26/2018,2018,Silver
14657,Cassidy Moody,Male,43,New Keith,10/16/2017,2017,Gold
14658,Connie Moreno,Female,66,Shawstad,8/8/2019,2019,Silver
14659,Danielle Estrada,Female,38,Lake Amanda,8/8/2018,2018,Bronze
14660,Nancy Clements,Female,69,Johnbury,9/25/2017,2017,Gold
14661,Louis Cooley,Female,55,North Tonya,2/23/2022,2022,Bronze
14662,Juan Wilson,Female,64,North Kathyhaven,9/26/2021,2021,Bronze
14663,Monica Gonzalez,Female,54,West Steven,10/23/2019,2019,Gold
14664,Robin Johnson,Male,45,Angelachester,7/26/2020,2020,Silver
14665,Tyler Sanders,Female,18,Debbieview,12/4/2019,2019,Bronze
14666,Lauren Hayes,Female,56,Lake Bernard,7/17/2022,2022,Gold
14667,Elizabeth Reid,Female,41,East Sarah,9/28/2017,2017,Silver
14668,Christine Ford,Female,41,East Danielmouth,2/4/2018,2018,Silver
14669,Kathryn French,Female,34,Gutierrezburgh,3/30/2018,2018,Bronze
14670,Christy Cox,Male,18,Ericksonshire,3/31/2019,2019,Silver
14671,Lauren Smith,Female,36,Cynthiashire,5/13/2019,2019,Silver
14672,Erica Flores,Female,48,Knightburgh,4/16/2018,2018,Gold
14673,Stephanie Duran,Male,67,North Lori,11/7/2022,2022,Gold
14674,Ryan Perez,Male,45,West Amyton,11/29/2018,2018,Gold
14675,Alexander Padilla,Male,46,West Jamiechester,11/14/2018,2018,Silver
14676,Robert Brown,Male,67,Kristinville,12/24/2021,2021,Bronze
14677,Richard Davis,Male,43,West Patricia,8/31/2019,2019,Gold
14678,Lori Carter,Female,46,East Gregorybury,5/9/2019,2019,Gold
14679,Kathryn Lynch,Male,58,Denisestad,10/30/2018,2018,Bronze
14680,Michelle Mcintyre,Female,49,Benjamintown,2/1/2022,2022,Bronze
14681,Haley Moreno,Male,19,East Shawnville,8/29/2022,2022,Silver
14682,Rebecca Gonzalez,Female,64,Lake Christineshire,12/20/2017,2017,Bronze
14683,James Baker,Female,55,Lopezburgh,1/27/2022,2022,Bronze
14684,Cody Roberts,Male,56,Amyshire,4/10/2021,2021,Bronze
14685,Natalie Walker,Male,20,Mcbridechester,2/22/2021,2021,Silver
14686,Bradley Lee,Male,27,North Eileenchester,10/13/2022,2022,Silver
14687,Teresa Richards,Female,28,Stephanieside,9/24/2019,2019,Gold
14688,Tiffany Hunter,Female,19,Robertchester,5/18/2020,2020,Gold
14689,Gregory Ramirez,Male,37,Williamshaven,3/5/2021,2021,Gold
14690,Cody Cole,Female,32,Mikemouth,6/25/2020,2020,Silver
14691,Ashley Rodriguez,Male,39,Levineville,11/19/2022,2022,Silver
14692,Ashley Edwards,Female,41,South Kevin,9/3/2021,2021,Bronze
14693,Jennifer Brown,Female,50,Stuartbury,4/17/2020,2020,Gold
14694,William Hancock,Female,30,Christopherstad,3/31/2019,2019,Gold
14695,Bryan Mcguire,Female,59,Franklinborough,3/4/2022,2022,Silver
14696,James Roach,Female,42,Allenview,3/1/2018,2018,Bronze
14697,Cindy Montes,Female,20,Christopherbury,10/23/2018,2018,Bronze
14698,Caitlin Martin,Male,67,North Jenniferhaven,11/6/2021,2021,Silver
14699,Adam Jackson,Male,31,Daviston,9/18/2019,2019,Gold
14700,Kathleen Pacheco,Female,41,Lake Gwendolyn,5/1/2022,2022,Gold
14701,Ryan Kelly,Female,67,New Joshua,7/19/2020,2020,Gold
14702,Daniel Robinson,Female,18,Joelberg,7/13/2020,2020,Gold
14703,Joseph Cruz,Female,35,Wrightside,11/30/2019,2019,Gold
14704,Troy Harris,Male,35,Christopherland,1/17/2020,2020,Silver
14705,Megan Diaz,Male,20,Richardberg,4/12/2022,2022,Bronze
14706,Regina Gutierrez,Male,70,Charleston,10/30/2021,2021,Gold
14707,Lisa Chavez,Female,45,Port Molly,1/14/2019,2019,Gold
14708,Molly Wang,Male,66,Lake Coreyfurt,9/6/2018,2018,Bronze
14709,Alexandra Butler,Male,67,Lake Johnshire,4/2/2022,2022,Gold
14710,Christopher Norris,Male,68,Lake Susanmouth,11/23/2021,2021,Bronze
14711,Sharon Smith,Male,37,Johnsonmouth,4/22/2021,2021,Silver
14712,Lisa Parker,Male,43,Lake Tyler,3/24/2019,2019,Bronze
14713,Thomas Richardson,Male,63,Port Michael,9/18/2018,2018,Silver
14714,Justin Owens,Female,30,Lake Courtney,2/28/2020,2020,Bronze
14715,Emily Mitchell,Female,43,Port Zachary,12/25/2022,2022,Gold
14716,Tyler Lloyd,Male,21,East Johnport,3/12/2021,2021,Silver
14717,Karen Flores,Male,22,Port Ralphfort,8/26/2019,2019,Bronze
14718,Laura Gardner,Male,46,Yorkview,12/22/2020,2020,Silver
14719,Kirsten Higgins,Male,69,North Kevin,9/6/2022,2022,Silver
14720,Lynn Hoover,Male,51,Jadeview,9/23/2019,2019,Gold
14721,Ronald Gregory,Female,22,New Morganview,2/24/2022,2022,Bronze
14722,Carlos Roberts,Male,29,New Mitchellland,4/30/2018,2018,Silver
14723,John Patterson,Male,53,West Jacobstad,3/19/2019,2019,Silver
14724,Adam Tran,Female,33,Hoganmouth,9/11/2018,2018,Silver
14725,Jason Miles,Female,36,Josechester,2/14/2019,2019,Gold
14726,Gary Young,Male,20,North Nicholas,12/16/2018,2018,Bronze
14727,Douglas Smith,Male,46,Annaland,3/5/2021,2021,Gold
14728,Patricia Hill,Male,47,Sarashire,10/16/2017,2017,Silver
14729,Emily Castro,Female,22,West Jeffreyton,2/11/2018,2018,Bronze
14730,Elizabeth West,Male,39,West Saraview,2/20/2023,2023,Silver
14731,Nancy Vargas,Male,31,Bradshawfort,10/29/2017,2017,Bronze
14732,Larry Tucker,Male,52,East Kathleenmouth,3/10/2019,2019,Silver
14733,Ronald Burns,Female,51,Christopherburgh,3/6/2021,2021,Gold
14734,Paul Pierce,Male,21,Rachelstad,2/6/2018,2018,Gold
14735,Alan Whitehead,Female,26,Debrafort,5/25/2022,2022,Bronze
14736,Diana Solis,Male,51,Alexanderville,6/29/2020,2020,Silver
14737,Michelle Pacheco,Male,18,East Kaitlynmouth,7/20/2021,2021,Silver
14738,Catherine Knight,Male,42,South Ashley,1/18/2018,2018,Bronze
14739,Kim Hernandez,Female,58,Lake Matthew,9/15/2019,2019,Gold
14740,Mark Henderson,Male,33,Hughesberg,1/19/2021,2021,Bronze
14741,Jennifer Woods,Male,30,Noahburgh,11/16/2018,2018,Bronze
14742,George Marsh,Male,63,Cochranchester,10/12/2018,2018,Silver
14743,Troy Turner,Male,39,Port Vincent,2/14/2018,2018,Bronze
14744,Todd Wong,Male,32,Christopherview,1/31/2022,2022,Bronze
14745,Anita Anderson,Female,19,Ericshire,11/13/2021,2021,Gold
14746,Patricia Wong,Female,47,Veronicaville,8/18/2019,2019,Gold
14747,Jeremy Pratt,Female,18,East Stephaniemouth,5/18/2019,2019,Bronze
14748,Morgan Garrison,Female,18,Andrewfort,12/29/2022,2022,Gold
14749,Amanda Hardin,Female,59,Lake Brandy,4/25/2018,2018,Silver
14750,Joshua Pena,Male,42,East David,1/8/2020,2020,Bronze
14751,Leslie Barrett,Female,37,Adrianhaven,5/22/2021,2021,Bronze
14752,Edward Mayer,Female,29,North Chadland,8/24/2021,2021,Bronze
14753,Bernard Russell,Male,60,Port David,10/4/2019,2019,Silver
14754,Andre Torres,Male,43,Lake Danielhaven,3/15/2018,2018,Gold
14755,Hunter King,Female,61,East Donaldfort,11/22/2021,2021,Silver
14756,Joseph Graves,Male,41,South George,7/28/2019,2019,Bronze
14757,Maria Rios,Male,38,East Kenneth,6/29/2018,2018,Gold
14758,Jacob Adams,Male,51,Lake Richard,9/23/2022,2022,Gold
14759,Christopher Barber,Female,19,Andrewmouth,2/2/2023,2023,Bronze
14760,Anthony Lee,Male,43,New Sherry,7/22/2019,2019,Gold
14761,Stephen Howard,Male,55,Lindsayshire,5/14/2020,2020,Silver
14762,Ellen Klein,Male,26,Kurtshire,4/25/2021,2021,Bronze
14763,Deborah Golden,Male,26,Kellyborough,12/17/2018,2018,Gold
14764,Jamie Duncan,Female,18,North Shannon,10/23/2020,2020,Bronze
14765,Kimberly Barker,Female,46,Michaelchester,10/17/2021,2021,Silver
14766,Pamela Stout,Female,64,Port Steven,9/9/2021,2021,Gold
14767,James Black,Male,66,Rebeccashire,3/6/2019,2019,Gold
14768,Carol Hunt,Female,53,New Michael,3/20/2019,2019,Silver
14769,David Gray,Female,44,Petersonfurt,6/3/2021,2021,Gold
14770,Shannon Salazar,Female,61,Port Jason,9/25/2021,2021,Bronze
14771,Tara King,Male,41,Lake Tracyville,6/30/2020,2020,Bronze
14772,Eric Johnson,Male,24,Lake Lisafort,11/15/2021,2021,Gold
14773,Daisy Johnson,Male,21,South Kimberlyburgh,8/20/2018,2018,Bronze
14774,Heather Carney,Male,18,Davidland,3/18/2018,2018,Bronze
14775,Laurie Vazquez,Female,36,Frederickville,12/30/2022,2022,Bronze
14776,Stephen Caldwell,Female,63,Port Jacqueline,2/7/2023,2023,Silver
14777,Matthew Choi,Female,59,Bernardburgh,1/12/2019,2019,Silver
14778,Katherine Webb,Female,35,Clarkebury,3/2/2023,2023,Gold
14779,Anna Thomas,Male,70,North Stevenborough,3/24/2021,2021,Silver
14780,Denise Hall,Male,40,West Kelly,5/1/2022,2022,Silver
14781,James Dunn,Female,62,South Tyler,4/26/2018,2018,Silver
14782,Luke Ayala,Female,59,Lake Kaitlynstad,2/7/2020,2020,Gold
14783,Cheryl Ware,Female,35,East Aprilmouth,7/14/2018,2018,Bronze
14784,David Lopez,Male,41,Colemanstad,1/20/2022,2022,Gold
14785,Anthony Mitchell,Male,61,Charlesberg,6/2/2019,2019,Gold
14786,Angela Mercado,Female,44,Mccoymouth,3/5/2022,2022,Silver
14787,Samantha Cuevas,Female,62,Jamesfurt,8/22/2020,2020,Gold
14788,Colton Watson,Male,45,Lake Karimouth,11/26/2019,2019,Gold
14789,Randy Gutierrez,Male,43,Trevorview,10/30/2017,2017,Gold
14790,Charles Kirk,Female,53,Jacobsstad,4/16/2019,2019,Gold
14791,Rebecca Snyder,Female,63,Kristachester,7/22/2022,2022,Silver
14792,William Cruz,Female,22,New Aaronton,11/6/2019,2019,Bronze
14793,Thomas Sutton,Male,18,North Robinville,4/9/2018,2018,Gold
14794,Karen Benson,Male,50,Lake Joseph,6/17/2020,2020,Gold
14795,Rodney Robinson,Female,31,Tapiaville,12/6/2019,2019,Bronze
14796,Nicholas Nicholson,Female,25,North Melissa,2/2/2021,2021,Silver
14797,Stephanie Carr,Female,45,Christopherstad,3/27/2019,2019,Silver
14798,William Robinson,Female,49,Woodland,3/16/2019,2019,Bronze
14799,Jeremy Wright,Male,18,North Jesse,10/10/2019,2019,Bronze
14800,Carol Johnson,Female,36,West Gabrielchester,2/10/2021,2021,Gold
14801,Dawn Reed,Female,57,East Michaelbury,2/4/2021,2021,Silver
14802,Holly Serrano,Male,19,Lake Ashley,2/24/2022,2022,Silver
14803,Ray Bridges,Male,26,Jonesmouth,9/22/2022,2022,Bronze
14804,Jacob Cooper,Male,19,Joneston,3/31/2022,2022,Silver
14805,Larry Smith,Female,52,East Stevenmouth,11/18/2021,2021,Gold
14806,Daniel Hicks,Female,56,Michellebury,12/17/2022,2022,Gold
14807,Troy Thomas,Male,53,North James,11/29/2022,2022,Silver
14808,Mark Hayes,Female,25,Debbiebury,10/14/2021,2021,Bronze
14809,Mary Jackson,Male,18,Freymouth,10/12/2020,2020,Bronze
14810,Kathryn Howard,Female,30,Port Derekfort,11/5/2019,2019,Bronze
14811,Jeremy Wiggins,Female,48,North Aprilstad,8/29/2018,2018,Silver
14812,Mikayla Reed,Female,66,Port Karenmouth,9/6/2022,2022,Gold
14813,Nicole Boyer,Male,34,Lake Pamelaburgh,12/28/2019,2019,Bronze
14814,Oscar Johnson,Male,28,South Cynthia,6/25/2022,2022,Gold
14815,Mariah Johnson,Female,41,New Thomashaven,10/31/2017,2017,Gold
14816,Anthony Swanson,Male,57,Port Amberborough,10/3/2020,2020,Bronze
14817,Lori Johnson,Female,26,Erinbury,4/3/2019,2019,Bronze
14818,Christie Rush,Male,42,South Lisamouth,4/25/2019,2019,Silver
14819,James Burns,Female,62,South Danielle,6/29/2019,2019,Silver
14820,Stephanie Moss,Male,32,Leslieland,7/25/2019,2019,Silver
14821,Charles Morales,Female,23,Lake Jacobside,10/6/2022,2022,Gold
14822,Jennifer Johnston,Male,45,East Kimberlyside,11/18/2021,2021,Gold
14823,Juan Cross,Female,30,Tiffanyburgh,10/16/2022,2022,Bronze
14824,Charlotte Taylor,Female,44,Port Jason,3/13/2018,2018,Silver
14825,Michael Owens,Male,42,Port Raymond,1/1/2022,2022,Bronze
14826,Julie Flores,Female,65,South Jared,2/7/2021,2021,Bronze
14827,Tony Cardenas,Male,30,Chapmanview,4/16/2022,2022,Bronze
14828,Danny Boyle,Male,51,North Timothy,1/16/2019,2019,Bronze
14829,Janet White,Female,31,Justinville,3/20/2020,2020,Silver
14830,Jeremiah Hoffman,Male,33,New Heatherstad,1/6/2020,2020,Gold
14831,Ronald Neal,Female,39,Evansside,7/7/2018,2018,Gold
14832,Kathleen Strickland,Female,64,West Johnfort,3/4/2019,2019,Silver
14833,Ann Quinn,Male,47,Phillipstad,4/4/2018,2018,Gold
14834,Kimberly Olsen,Female,61,Lake Brittany,11/13/2017,2017,Bronze
14835,Kyle Wilson,Male,44,Port Sean,10/20/2021,2021,Silver
14836,Regina Schroeder,Female,66,Jonesfurt,2/1/2020,2020,Silver
14837,Michelle Palmer,Female,61,East Justinbury,11/1/2017,2017,Gold
14838,Donna Hayes,Male,58,Johnnyside,10/17/2022,2022,Gold
14839,Michael Bryant,Female,18,Paulfort,8/12/2021,2021,Gold
14840,James Hester,Female,41,Gabriellehaven,10/13/2019,2019,Silver
14841,Kelsey Lewis,Male,39,South Gregorystad,4/10/2019,2019,Bronze
14842,Isaac Wall,Male,38,East Cynthia,4/5/2019,2019,Bronze
14843,Joanna Thomas,Male,22,North Whitney,6/23/2019,2019,Bronze
14844,Bradley Johnson,Male,66,New Nicolefurt,10/29/2017,2017,Silver
14845,Matthew Short,Female,38,Greenburgh,3/29/2019,2019,Bronze
14846,Nina Oneill,Male,32,Katieview,8/18/2019,2019,Bronze
14847,Jeremy Adams,Female,61,Margaretton,3/9/2022,2022,Gold
14848,Chad Jackson,Male,69,North Johnborough,1/7/2020,2020,Gold
14849,Jennifer Pitts,Male,19,West Charlesfurt,12/10/2020,2020,Bronze
14850,Molly Thomas,Female,63,Kristenstad,7/17/2018,2018,Silver
14851,Sheila Ross,Male,19,Port Caleb,12/25/2020,2020,Silver
14852,Raymond Cantrell,Male,57,Kimberlyburgh,9/1/2018,2018,Gold
14853,Meredith Wilson,Male,23,South James,7/9/2018,2018,Gold
14854,Amanda Harris,Female,43,West Glenn,6/19/2018,2018,Silver
14855,Maria Jackson,Female,41,Wadeborough,1/20/2018,2018,Gold
14856,Allen Lee,Female,59,North Richard,4/25/2020,2020,Gold
14857,Lindsay Gomez,Male,40,Charlotteshire,6/15/2019,2019,Silver
14858,Gary Lucas,Female,26,Jameston,10/8/2021,2021,Silver
14859,Kelly Wilson,Female,26,Martinezland,1/10/2020,2020,Bronze
14860,James Jones,Female,24,Port Carolinefort,12/20/2018,2018,Silver
14861,David Ibarra,Female,46,Perezborough,1/21/2021,2021,Silver
14862,Laura Jackson,Female,40,North Lisa,8/13/2022,2022,Bronze
14863,Christina Evans,Female,62,Aguilarside,8/1/2022,2022,Bronze
14864,Jason Garza,Female,64,Jasonfort,11/21/2018,2018,Gold
14865,Heidi Sullivan,Female,45,New Antoniochester,4/10/2020,2020,Silver
14866,Mark Bell,Female,49,East Jessicafurt,4/2/2020,2020,Gold
14867,Alan Knight,Male,54,South Patrickton,1/23/2018,2018,Bronze
